,Document,Word,Keyword
5013,116,4,0
5014,116,14,0
5015,116,Ağustos,0
5016,116,tarihleri,0
5017,116,arasında,0
5018,116,düzenlenecek,0
5019,116,74,0
5020,116,Locarno,0
5021,116,Film,0
5022,116,Festivali,0
5023,116,nin,0
5024,116,onur,0
5025,116,ödülü,0
5026,116,Pardo,0
5027,116,alla,0
5028,116,carriera,0
5029,116,nın,0
5030,116,The,0
5031,116,Last,0
5032,116,of,0
5033,116,the,0
5034,116,Mohicans,0
5035,116,Heat,0
5036,116,L,0
5037,116,A,0
5038,116,Confidential,0
5039,116,filmlerle,0
5040,116,tanınan,0
5041,116,görüntü,0
5042,116,yönetmeni,0
5043,116,Dante,0
5044,116,Spinotti,0
5045,116,ye,0
5046,116,takdim,0
5047,116,edileceği,0
5048,116,açıklandı,0
5049,117,Twin,0
5050,117,Shadow,0
5051,117,2018,0
5052,117,yılında,0
5053,117,yayımladığı,0
5054,117,Caer,0
5055,117,isimli,0
5056,117,uzunçalarının,0
5057,117,ardından,0
5058,117,kendi,0
5059,117,adını,0
5060,117,taşıyacak,0
5061,117,beşinci,0
5062,117,albümünü,0
5063,117,duyurdu,0
5064,117,Twin,0
5065,117,Shadow,0
5066,117,müjdeli,0
5067,117,haberin,0
5068,117,yanına,0
5069,117,Get,0
5070,117,Closer,0
5071,117,isimli,0
5072,117,bir,0
5073,117,yeni,0
5074,117,şarkı,0
5075,117,ekledi,0
5076,117,Get,0
5077,117,Closer,0
5078,117,ı,0
5079,117,Twin,0
5080,117,Shadow,0
5081,117,un,0
5082,117,yönetmenliğini,0
5083,117,üstlendiği,0
5084,117,klip,0
5085,117,eşliğinde,0
5086,117,buradan,0
5087,117,dinleyebilirsiniz,0
5088,118,Florence,0
5089,118,The,0
5090,118,Machine,0
5091,118,başrolde,0
5092,118,Emma,0
5093,118,Stone,0
5094,118,un,0
5095,118,yer,0
5096,118,aldığı,0
5097,118,101,0
5098,118,Dalmatians,0
5099,118,ın,0
5100,118,kötü,0
5101,118,karakteri,0
5102,118,Cruella,0
5103,118,Vil,0
5104,118,i,0
5105,118,merkezine,0
5106,118,alan,0
5107,118,Cruella,0
5108,118,filmi,0
5109,118,hazırladığı,0
5110,118,Call,0
5111,118,me,0
5112,118,Cruella,0
5113,118,isimli,0
5114,118,yeni,0
5115,118,bir,0
5116,118,şarkı,0
5117,118,yayımladı,0
5118,118,Dün,0
5119,118,Disney,0
5120,118,üzerinden,0
5121,118,yayımlanan,0
5122,118,filmin,0
5123,118,Call,0
5124,118,me,0
5125,118,Cruella,0
5126,118,ın,0
5127,118,içinde,0
5128,118,yer,0
5129,118,aldığı,0
5130,118,müziklerini,0
5131,118,buradan,0
5132,118,dinleyebilirsiniz,0
5133,119,Kaynak,0
5134,119,Pitchfork,1
5135,119,Müzik,0
5136,119,sahnesinin,0
5137,119,kıdemli,0
5138,119,yayınları,0
5139,119,arasında,0
5140,119,yer,0
5141,119,alan,0
5142,119,Pitchfork,1
5143,119,25,0
5144,119,yılını,0
5145,119,kutluyor,0
5146,119,Radyosu,0
5147,119,festivalleri,0
5148,119,ödüllü,0
5149,119,belgeselleri,0
5150,119,video,0
5151,119,klipleriyle,0
5152,119,pek,0
5153,119,farklı,0
5154,119,alanda,0
5155,119,içerik,0
5156,119,üreten,0
5157,119,Pitchfork,1
5158,119,25,0
5159,119,yıllık,0
5160,119,görkemli,0
5161,119,arşivinden,0
5162,119,çıktılarla,0
5163,119,geçmişe,0
5164,119,eğlenceli,0
5165,119,yolculuklar,0
5166,119,düzenliyor,0
5167,119,Pitchfork,1
5168,119,un,0
5169,119,albüm,0
5170,119,incelemeleri,0
5171,119,bölümünün,0
5172,119,tarihçesine,0
5173,119,odaklanan,0
5174,119,yazısı,0
5175,119,bunlardan,0
5176,119,101,0
5177,119,puanlı,0
5178,119,ölçek,0
5179,119,Albüm,0
5180,119,incelemesi,0
5181,119,yayımlamaya,0
5182,119,başladıkları,0
5183,119,1996,0
5184,119,yılından,0
5185,119,bugüne,0
5186,119,27809,0
5187,119,albümü,0
5188,119,0,0
5189,119,dan,0
5190,119,10,0
5191,119,a,0
5192,119,uzanan,0
5193,119,toplamda,0
5194,119,101,0
5195,119,puanlık,0
5196,119,bir,0
5197,119,ölçekte,0
5198,119,mercek,0
5199,119,altına,0
5200,119,alan,0
5201,119,Pitchfork,1
5202,119,25,0
5203,119,yıllık,0
5204,119,tarihine,0
5205,119,ler,0
5206,119,ilk,0
5207,119,ler,0
5208,119,üzerinden,0
5209,119,bakan,0
5210,119,bir,0
5211,119,yazı,0
5212,119,derledi,0
5213,119,0,0
5214,119,puan,0
5215,119,alan,0
5216,119,Sonic,0
5217,119,Youth,0
5218,119,un,0
5219,119,NYC,0
5220,119,Ghosts,0
5221,119,Flowers,0
5222,119,albümünden,0
5223,119,tam,0
5224,119,puan,0
5225,119,alan,0
5226,119,Radiohead,0
5227,119,in,0
5228,119,Kid,0
5229,119,A,0
5230,119,ine,0
5231,119,kadar,0
5232,119,uzanan,0
5233,119,derlemeyi,0
5234,119,buradan,0
5235,119,okuyabilirsiniz,0
5236,120,Pet,0
5237,120,Shop,0
5238,120,Boys,0
5239,120,geçtiğimiz,0
5240,120,yıl,0
5241,120,Hotspot,0
5242,120,diskografilerindeki,0
5243,120,14,0
5244,120,albümü,0
5245,120,yayımlamıştı,0
5246,120,Neil,0
5247,120,Tennant,0
5248,120,Chris,0
5249,120,Lowe,0
5250,120,in,0
5251,120,hayat,0
5252,120,verdiği,0
5253,120,40,0
5254,120,yıllık,0
5255,120,synth,0
5256,120,pop,0
5257,120,grubu,0
5258,120,gelenek,0
5259,120,hâline,0
5260,120,dönüşen,0
5261,120,yıllık,0
5262,120,almanaklarının,0
5263,120,64,0
5264,120,sayfalık,0
5265,120,2021,0
5266,120,edisyonunu,0
5267,120,Cricket,0
5268,120,Wife,0
5269,120,adını,0
5270,120,verdikleri,0
5271,120,bir,0
5272,120,tekli,0
5273,120,paylaştı,0
5274,121,Haftanın,0
5275,121,önce,0
5276,121,çıkan,0
5277,121,fragmanları,0
5278,121,5,0
5279,121,Kasım,0
5280,121,gösterime,0
5281,121,girmesi,0
5282,121,planlanan,0
5283,121,Salma,0
5284,121,Hayek,0
5285,121,Angelina,0
5286,121,Jolie,0
5287,121,Richard,0
5288,121,Madden,0
5289,121,Kumail,0
5290,121,Nanjiani,0
5291,121,oyuncuları,0
5292,121,buluşturan,0
5293,121,Oscar,0
5294,121,ödüllü,0
5295,121,Chloé,0
5296,121,Zhao,0
5297,121,nun,0
5298,121,yönetmen,0
5299,121,koltuğunda,0
5300,121,oturduğu,0
5301,121,yeni,0
5302,121,MARVEL,0
5303,121,Sinema,0
5304,121,Evreni,0
5305,121,filmi,0
5306,121,Eternals,1
5307,122,Akademi,0
5308,122,2021,0
5309,122,2022,0
5310,122,ödül,0
5311,122,sezonu,0
5312,122,önemli,0
5313,122,tarihleri,0
5314,122,duyurdu,0
5315,122,Takvime,0
5316,122,göre,0
5317,122,94,0
5318,122,Akademi,0
5319,122,Ödülleri,0
5320,122,kısa,0
5321,122,listeler,0
5322,122,21,0
5323,122,Aralık,0
5324,122,2021,0
5325,122,adaylar,0
5326,122,8,0
5327,122,Şubat,0
5328,122,2022,0
5329,122,açıklanacak,0
5330,122,ödül,0
5331,122,töreni,0
5332,122,27,0
5333,122,Mart,0
5334,122,2022,0
5335,122,gecesi,0
5336,122,gerçekleştirilecek,0
5337,123,Berlin,0
5338,123,Film,0
5339,123,Festivali,0
5340,123,ana,0
5341,123,yarışma,0
5342,123,bölümünde,0
5343,123,bir,0
5344,123,izleyici,0
5345,123,ödülü,0
5346,123,verileceğini,0
5347,123,duyurdu,0
5348,123,Festival,0
5349,123,ruhunu,0
5350,123,canlandırmak,0
5351,123,yılı,0
5352,123,özel,0
5353,123,kılmak,0
5354,123,bir,0
5355,123,kereye,0
5356,123,mahsus,0
5357,123,izleyicinin,0
5358,123,oylarıyla,0
5359,123,belirlenecek,0
5360,123,Berlinale,1
5361,123,İzleyici,0
5362,123,Ödülü,0
5363,123,festivalin,0
5364,123,1999,0
5365,123,yılından,0
5366,123,yana,0
5367,123,verilen,0
5368,123,Panorama,0
5369,123,İzleyici,0
5370,123,Ödülü,0
5371,123,ek,0
5372,123,olarak,0
5373,123,ana,0
5374,123,yarışmadan,0
5375,123,bir,0
5376,123,filme,0
5377,123,verilecek,0
5378,124,Bloomberg,0
5379,124,HT,0
5380,124,Araştırma,0
5381,124,Birimi,0
5382,124,büyüme,0
5383,124,anketinin,0
5384,124,sonuçlarına,0
5385,124,göre,0
5386,124,Türkiye,0
5387,124,ekonomisinin,0
5388,124,ilk,0
5389,124,çeyrekte,0
5390,124,67,0
5391,124,büyümesi,0
5392,124,bekleniyor,0
5393,124,Bu,0
5394,124,beklenti,0
5395,124,gerçekleştiği,0
5396,124,takdirde,0
5397,124,2018,0
5398,124,in,0
5399,124,ilk,0
5400,124,çeyreğinden,0
5401,124,yana,0
5402,124,görülen,0
5403,124,hızlı,0
5404,124,büyüme,0
5405,124,yaşanacak,0
5406,125,Ford,0
5407,125,Otosan,0
5408,125,mobilite,0
5409,125,bağlanabilirlik,0
5410,125,otonom,0
5411,125,teknolojiler,0
5412,125,elektrikli,0
5413,125,araçlar,0
5414,125,alanlarında,0
5415,125,çalışmalar,0
5416,125,yapan,0
5417,125,girişimlere,0
5418,125,yatırım,0
5419,125,yapmak,0
5420,125,Driventure,0
5421,125,isimli,0
5422,125,bir,0
5423,125,kurumsal,0
5424,125,girişim,0
5425,125,sermayesi,0
5426,125,şirketi,0
5427,125,kurdu,0
5428,125,Driventure,0
5429,125,ilk,0
5430,125,yatırımlarını,0
5431,125,Optiyol,0
5432,125,Bluedot,0
5433,125,girişimlerine,0
5434,125,yaptı,0
5435,126,General,0
5436,126,Motors,0
5437,126,GM,1
5438,126,yarı,0
5439,126,iletken,0
5440,126,sektöründeki,0
5441,126,tedarik,0
5442,126,sıkıntısı,0
5443,126,nedeniyle,0
5444,126,geçici,0
5445,126,olarak,0
5446,126,kapattığı,0
5447,126,beş,0
5448,126,fabrikasında,0
5449,126,üretime,0
5450,126,yeniden,0
5451,126,başlayacağını,0
5452,126,açıkladı,0
5453,126,Açıklama,0
5454,126,sonrasında,0
5455,126,şirket,0
5456,126,hisseleri,0
5457,126,36,0
5458,126,değer,0
5459,126,kazandı,0
5460,126,Kâr,0
5461,126,hedefleri,0
5462,126,GM,1
5463,126,fabrikalarının,0
5464,126,yeniden,0
5465,126,üretime,0
5466,126,geçmesiyle,0
5467,126,2021,0
5468,126,yılı,0
5469,126,kâr,0
5470,126,hedeflerini,0
5471,126,tutturmayı,0
5472,126,bekliyor,0
5473,126,Şirketin,0
5474,126,rakiplerinden,0
5475,126,Ford,0
5476,126,nisan,0
5477,126,ayının,0
5478,126,sonunda,0
5479,126,küresel,0
5480,126,çip,0
5481,126,krizi,0
5482,126,nedeniyle,0
5483,126,2021,0
5484,126,yılı,0
5485,126,gelirlerinde,0
5486,126,25,0
5487,126,milyar,0
5488,126,dolara,0
5489,126,yakın,0
5490,126,kayıp,0
5491,126,beklediklerini,0
5492,126,duyurmuştu,0
5493,127,SPONSORLU,0
5494,127,Felix,0
5495,127,Baumgartner,0
5496,127,in,0
5497,127,Hikayesi,0
5498,127,Red,0
5499,127,Bull,0
5500,127,TV,0
5501,127,Tarihte,0
5502,127,pek,0
5503,127,rekora,0
5504,127,imza,0
5505,127,atan,0
5506,127,fakat,0
5507,127,özellikle,0
5508,127,Red,0
5509,127,Bull,0
5510,127,Stratos,0
5511,127,kapsamında,0
5512,127,adeta,0
5513,127,uzaydan,0
5514,127,diyebileceğimiz,0
5515,127,39000,0
5516,127,m,0
5517,127,yükseklikten,0
5518,127,Dünya,0
5519,127,atladığı,0
5520,127,serbest,0
5521,127,atlayışıyla,0
5522,127,akıllara,0
5523,127,kazınan,0
5524,127,Felix,0
5525,127,Baumgartner,0
5526,127,2012,0
5527,127,tarihli,0
5528,127,atlaşıyla,0
5529,127,üç,0
5530,127,rekor,0
5531,127,birden,0
5532,127,kırarak,0
5533,127,yüksekten,0
5534,127,serbest,0
5535,127,atlayış,0
5536,127,yapan,0
5537,127,sporcu,0
5538,127,unvanını,0
5539,127,kazandı,0
5540,127,Rekorların,0
5541,127,adamı,0
5542,127,Baumgartner,0
5543,127,in,0
5544,127,epik,0
5545,127,rekorunu,0
5546,127,hatırlatarak,0
5547,127,yakınları,0
5548,127,tarafından,0
5549,127,sporcunun,0
5550,127,macera,0
5551,127,tutkusunu,0
5552,127,dinleyebileceğiniz,0
5553,127,nefes,0
5554,127,kesen,0
5555,127,BASE,0
5556,127,jumpinglerle,0
5557,127,dolu,0
5558,127,bir,0
5559,127,hayatı,0
5560,127,keşfe,0
5561,127,çıkaran,0
5562,127,Felix,0
5563,127,Baumgartner,0
5564,127,in,0
5565,127,Hikayesi,0
5566,127,belgeselini,0
5567,127,türkçe,0
5568,127,altyazı,0
5569,127,seçeneğiyle,0
5570,127,Red,0
5571,127,Bull,0
5572,127,TV,0
5573,128,Turk,0
5574,128,İlaç,0
5575,128,Rusya,0
5576,128,merkezli,0
5577,128,International,0
5578,128,Research,0
5579,128,Institute,0
5580,128,for,0
5581,128,Advance,0
5582,128,Systems,0
5583,128,IRIAS,0
5584,128,tarafından,0
5585,128,geliştirilen,0
5586,128,Covid,0
5587,128,19,0
5588,128,aşısı,0
5589,128,CoviVac,0
5590,128,ın,0
5591,128,Türkiye,0
5592,128,üretimi,0
5593,128,ruhsatlandırılması,0
5594,128,dağıtımı,0
5595,128,mutabakat,0
5596,128,anlaşması,0
5597,128,imzaladı,0
5598,128,Bir,0
5599,128,adım,0
5600,128,geriden,0
5601,128,Daha,0
5602,128,önce,0
5603,128,Türkiye,0
5604,128,Rusya,0
5605,128,üretilen,0
5606,128,Sputnik,0
5607,128,V,0
5608,128,isimli,0
5609,128,Covid,0
5610,128,19,0
5611,128,aşısına,0
5612,128,acil,0
5613,128,kullanım,0
5614,128,onayı,0
5615,128,verilmiş,0
5616,128,aşının,0
5617,128,ülkede,0
5618,128,üretilmesine,0
5619,128,yönelik,0
5620,128,anlaşma,0
5621,128,imzalanmıştı,0
5622,129,Fransa,0
5623,129,Cumhurbaşkanı,0
5624,129,Emmanuel,0
5625,129,Macron,0
5626,129,Ruanda,0
5627,129,Soykırımı,0
5628,129,nın,0
5629,129,27,0
5630,129,nci,0
5631,129,yıl,0
5632,129,dönümünde,0
5633,129,ülkeye,0
5634,129,giderek,0
5635,129,Fransa,0
5636,129,nın,0
5637,129,1994,0
5638,129,te,0
5639,129,yaşanan,0
5640,129,olaylardaki,0
5641,129,sorumluğunu,0
5642,129,kabul,0
5643,129,etti,0
5644,129,af,0
5645,129,diledi,0
5646,129,Ruanda,0
5647,129,hükümeti,0
5648,129,Fransa,0
5649,129,yla,0
5650,129,güçlü,0
5651,129,bir,0
5652,129,iş,0
5653,129,birliği,0
5654,129,kurmak,0
5655,129,istediklerini,0
5656,129,açıkladı,0
5657,129,Arka,0
5658,129,plan,0
5659,129,1994,0
5660,129,yılında,0
5661,129,ülkedeki,0
5662,129,radikal,0
5663,129,Hutular,0
5664,129,Tutsilere,0
5665,129,karşı,0
5666,129,soykırım,0
5667,129,gerçekleştirmişti,0
5668,129,1,0
5669,129,milyona,0
5670,129,yakın,0
5671,129,kişinin,0
5672,129,öldüğü,0
5673,129,soykırımı,0
5674,129,gerçekleştiren,0
5675,129,rejim,0
5676,129,dönem,0
5677,129,Fransa,0
5678,129,dan,0
5679,129,destek,0
5680,129,görmüştü,0
5681,130,Cumhurbaşkanı,0
5682,130,Recep,0
5683,130,Tayyip,0
5684,130,Erdoğan,0
5685,130,CHP,0
5686,130,İstanbul,0
5687,130,İl,0
5688,130,Başkanı,0
5689,130,Canan,0
5690,130,Kaftancıoğlu,0
5691,130,na,0
5692,130,kendisi,0
5693,130,hakkındaki,0
5694,130,Cumhurbaşkanlığı,0
5695,130,koltuğunu,0
5696,130,işgal,0
5697,130,eden,0
5698,130,zat,0
5699,130,sözleri,0
5700,130,sebebiyle,0
5701,130,500,0
5702,130,bin,0
5703,130,liralık,0
5704,130,manevi,0
5705,130,tazminat,0
5706,130,davası,0
5707,130,açtı,0
5708,131,Mitsubishi,1
5709,131,Manisa,0
5710,131,yer,0
5711,131,alan,0
5712,131,fabrikasına,0
5713,131,167,0
5714,131,milyon,0
5715,131,liralık,0
5716,131,yeni,0
5717,131,bir,0
5718,131,yatırım,0
5719,131,yapacağını,0
5720,131,açıkladı,0
5721,131,Fabrikadaki,0
5722,131,üretim,0
5723,131,kapasitesini,0
5724,131,iki,0
5725,131,katına,0
5726,131,çıkaracak,0
5727,131,olan,0
5728,131,yatırım,0
5729,131,süreci,0
5730,131,Ağustos,0
5731,131,2022,0
5732,131,başlayacak,0
5733,131,havadan,0
5734,131,suya,0
5735,131,ısı,0
5736,131,pompası,0
5737,131,teknolojisine,0
5738,131,odaklanacak,0
5739,132,Kaynak,0
5740,132,AA,0
5741,132,Türkiye,0
5742,132,İş,0
5743,132,Bankası,0
5744,132,blok,0
5745,132,zinciri,0
5746,132,teknolojisini,0
5747,132,kullanarak,0
5748,132,dış,0
5749,132,ticarete,0
5750,132,aracılık,0
5751,132,etmeye,0
5752,132,ödeme,0
5753,132,garantisi,0
5754,132,vermeye,0
5755,132,başladı,0
5756,132,Şişecam,0
5757,132,Kuraray,0
5758,132,Europe,0
5759,132,GMBH,0
5760,132,İş,0
5761,132,Bankası,0
5762,132,Commerzbank,0
5763,132,ın,0
5764,132,taraf,0
5765,132,olduğu,0
5766,132,ilk,0
5767,132,işlem,0
5768,132,10,0
5769,132,Mayıs,0
5770,132,ta,0
5771,132,gerçekleştirildi,0
5772,132,Nasıl,0
5773,132,Şişecam,0
5774,132,ın,0
5775,132,Almanya,0
5776,132,merkezli,0
5777,132,Kuraray,0
5778,132,dan,0
5779,132,yapmayı,0
5780,132,planladığı,0
5781,132,ithalata,0
5782,132,ilişkin,0
5783,132,sipariş,0
5784,132,Marco,0
5785,132,Polo,0
5786,132,platformu,0
5787,132,üzerinde,0
5788,132,bir,0
5789,132,akıllı,0
5790,132,sözleşme,0
5791,132,oluşturarak,0
5792,132,verildi,0
5793,132,Sözleşmenin,0
5794,132,taraflarca,0
5795,132,onaylanması,0
5796,132,İş,0
5797,132,Bankası,0
5798,132,vadede,0
5799,132,ödeme,0
5800,132,yapma,0
5801,132,taahhüdü,0
5802,132,vererek,0
5803,132,işleme,0
5804,132,finansal,0
5805,132,garanti,0
5806,132,sağladı,0
5807,132,Böylece,0
5808,132,ithalat,0
5809,132,süreci,0
5810,132,geleneksel,0
5811,132,yönteme,0
5812,132,göre,0
5813,132,kısa,0
5814,132,süre,0
5815,132,içinde,0
5816,132,başladı,0
5817,132,Neden,0
5818,132,önemli,0
5819,132,Söz,0
5820,132,konusu,0
5821,132,işlem,0
5822,132,Türkiye,0
5823,132,blok,0
5824,132,zinciri,0
5825,132,teknolojisi,0
5826,132,kullanılarak,0
5827,132,gerçekleştirilen,0
5828,132,ilk,0
5829,132,canlı,0
5830,132,dış,0
5831,132,ticaret,0
5832,132,işlemi,0
5833,132,olma,0
5834,132,özelliği,0
5835,132,taşıyor,0
5836,133,Netflix,1
5837,133,Türkiye,0
5838,133,İletişim,0
5839,133,Direktörü,0
5840,133,Artanç,0
5841,133,Savaş,0
5842,133,şirketin,0
5843,133,Türkiye,0
5844,133,film,0
5845,133,stüdyosu,0
5846,133,kurmayı,0
5847,133,planladığını,0
5848,133,duyurdu,0
5849,133,Stüdyoların,0
5850,133,yeri,0
5851,133,sayısı,0
5852,133,önümüzdeki,0
5853,133,aylarda,0
5854,133,açıklanacak,0
5855,134,İspanya,0
5856,134,La,0
5857,134,Liga,0
5858,134,ekiplerinden,0
5859,134,Real,0
5860,134,Madrid,0
5861,134,in,0
5862,134,teknik,0
5863,134,direktörü,0
5864,134,Zinedine,0
5865,134,Zidane,0
5866,134,ın,0
5867,134,görevinden,0
5868,134,ayrıldığı,0
5869,134,açıklandı,0
5870,135,Elon,0
5871,135,Musk,0
5872,135,ın,0
5873,135,kurduğu,0
5874,135,altyapı,0
5875,135,şirketi,0
5876,135,The,0
5877,135,Boring,0
5878,135,Company,0
5879,135,Las,0
5880,135,Vegas,0
5881,135,Kongre,0
5882,135,Merkezi,0
5883,135,nin,0
5884,135,altına,0
5885,135,inşa,0
5886,135,ettiği,0
5887,135,ikiz,0
5888,135,tünellerde,0
5889,135,yolcu,0
5890,135,taşımayı,0
5891,135,Tesla,0
5892,135,araçlarıyla,0
5893,135,test,0
5894,135,etmeye,0
5895,135,başladı,0
5896,135,Haziran,0
5897,135,ayında,0
5898,135,kullanıma,0
5899,135,sunulması,0
5900,135,beklenen,0
5901,135,sistem,0
5902,135,45,0
5903,135,dakikalık,0
5904,135,bir,0
5905,135,yürüyüşü,0
5906,135,2,0
5907,135,dakikalık,0
5908,135,bir,0
5909,135,yolculuğa,0
5910,135,indirmeyi,0
5911,135,hedefliyor,0
5912,136,ABD,0
5913,136,Başkanı,0
5914,136,Joe,0
5915,136,Biden,0
5916,136,Çin,0
5917,136,den,0
5918,136,tepki,0
5919,136,ABD,0
5920,136,istihbarat,0
5921,136,topluluğunun,0
5922,136,karanlık,0
5923,136,tarihi,0
5924,136,uzun,0
5925,136,zamandır,0
5926,136,bilinmektedir,0
5927,136,diyen,0
5928,136,Çin,0
5929,136,Dışişleri,0
5930,136,Bakanlığı,0
5931,136,laboratuvar,0
5932,136,kazası,0
5933,136,teorisinin,0
5934,136,bilime,0
5935,136,saygısızlık,0
5936,136,olduğunu,0
5937,136,söyledi,0
5938,136,soruşturma,0
5939,136,gerekliliğini,0
5940,136,reddetti,0
5941,137,Birleşmiş,0
5942,137,Milletler,0
5943,137,İnsan,0
5944,137,Hakları,0
5945,137,Konseyi,0
5946,137,21,0
5947,137,Mayıs,0
5948,137,taki,0
5949,137,ateşkesle,0
5950,137,sona,0
5951,137,eren,0
5952,137,İsrail,1
5953,137,Filistin,1
5954,137,çatışmalarında,0
5955,137,işlenen,0
5956,137,olası,0
5957,137,suçlara,0
5958,137,ilişkin,0
5959,137,bir,0
5960,137,soruşturma,0
5961,137,başlatma,0
5962,137,kararı,0
5963,137,aldı,0
5964,137,BM,0
5965,137,İnsan,0
5966,137,Hakları,0
5967,137,Yüksek,0
5968,137,Komiseri,0
5969,137,Michelle,0
5970,137,Bachelet,0
5971,137,İsrail,1
5972,137,in,0
5973,137,Gazze,1
5974,137,deki,0
5975,137,saldırılarının,0
5976,137,savaş,0
5977,137,suçu,0
5978,137,teşkil,0
5979,137,edebileceğini,0
5980,137,söylerken,0
5981,137,Hamas,0
5982,137,ın,0
5983,137,İsrail,1
5984,137,e,0
5985,137,roketler,0
5986,137,atarak,0
5987,137,uluslararası,0
5988,137,insani,0
5989,137,hukuku,0
5990,137,çiğnediğini,0
5991,137,ifade,0
5992,137,etti,0
5993,138,General,0
5994,138,Motors,0
5995,138,Lockheed,0
5996,138,Martin,0
5997,138,NASA,1
5998,138,nın,0
5999,138,Ay,0
6000,138,keşfi,0
6001,138,görevinde,0
6002,138,yüzeyde,0
6003,138,astronotları,0
6004,138,taşımak,0
6005,138,kullanılacak,0
6006,138,bir,0
6007,138,otonom,0
6008,138,uzay,0
6009,138,aracı,0
6010,138,geliştirecek,0
6011,139,New,0
6012,139,York,0
6013,139,Times,0
6014,139,ın,0
6015,139,haberine,0
6016,139,göre,0
6017,139,ABD,0
6018,139,Başkanı,0
6019,139,Joe,0
6020,139,Biden,0
6021,139,2022,0
6022,139,mali,0
6023,139,yılı,0
6024,139,6,0
6025,139,trilyon,0
6026,139,dolarlık,0
6027,139,bir,0
6028,139,bütçe,0
6029,139,teklifi,0
6030,139,yapacak,0
6031,139,İkinci,0
6032,139,Dünya,0
6033,139,Savaşı,0
6034,139,ndan,0
6035,139,yana,0
6036,139,görülen,0
6037,139,yüksek,0
6038,139,seviyelerdeki,0
6039,139,kamu,0
6040,139,harcamalarının,0
6041,139,vergi,0
6042,139,artışlarıyla,0
6043,139,fonlanması,0
6044,139,eğitim,0
6045,139,ulaşım,0
6046,139,iklim,0
6047,139,alanlarda,0
6048,139,büyük,0
6049,139,yatırımlara,0
6050,139,ön,0
6051,139,ayak,0
6052,139,olması,0
6053,139,bekleniyor,0
6054,139,Teklfin,0
6055,139,detayları,0
6056,139,bugün,0
6057,139,Vaşington,0
6058,139,kamuoyuna,0
6059,139,duyurulacak,0
6060,140,Günün,0
6061,140,öne,0
6062,140,çıkan,0
6063,140,karşılaşmaları,0
6064,140,THY,0
6065,140,Avrupa,0
6066,140,Ligi,0
6067,140,dörtlü,0
6068,140,final,0
6069,140,CSKA,0
6070,140,Moskova,0
6071,140,Anadolu,0
6072,140,Efes,0
6073,140,19,0
6074,140,00,0
6075,140,beIN,0
6076,140,Sports,0
6077,140,3,0
6078,140,Barcelona,0
6079,140,Lassa,0
6080,140,Olimpia,0
6081,140,Milano,0
6082,140,22,0
6083,140,00,0
6084,140,beIN,0
6085,140,Sports,0
6086,140,3,0
6087,141,Türkiye,0
6088,141,Futbol,0
6089,141,Federasyonu,0
6090,141,Tahkim,0
6091,141,Kurulu,0
6092,141,Beşiktaş,0
6093,141,ın,0
6094,141,teknik,0
6095,141,direktör,0
6096,141,Abdullah,0
6097,141,Avcı,0
6098,141,17,0
6099,141,milyon,0
6100,141,130,0
6101,141,bin,0
6102,141,lira,0
6103,141,fesih,0
6104,141,tazminatı,0
6105,141,ödemesini,0
6106,141,kararlaştırdı,0
6107,142,Washington,0
6108,142,Post,0
6109,142,Aksayan,0
6110,142,uçuşlar,0
6111,142,Rusya,0
6112,142,otoriteleri,0
6113,142,Belarus,0
6114,142,hava,0
6115,142,sahasından,0
6116,142,geçmeyi,0
6117,142,reddeden,0
6118,142,hava,0
6119,142,yolu,0
6120,142,şirketleri,0
6121,142,Air,0
6122,142,France,0
6123,142,Austrian,0
6124,142,Airlines,0
6125,142,ın,0
6126,142,rotalarını,0
6127,142,onaylamadı,0
6128,142,İki,0
6129,142,şirket,0
6130,142,Moskova,0
6131,142,uçaklarını,0
6132,142,iptal,0
6133,142,etmek,0
6134,142,zorunda,0
6135,142,kaldı,0
6136,143,Bloomberg,1
6137,143,hükümete,0
6138,143,yakın,0
6139,143,üst,0
6140,143,düzey,0
6141,143,bir,0
6142,143,yetkiliye,0
6143,143,dayandırdığı,0
6144,143,haberinde,0
6145,143,AK,0
6146,143,Parti,0
6147,143,yönetiminin,0
6148,143,mevcut,0
6149,143,koalisyondan,0
6150,143,rahatsız,0
6151,143,olduğunu,0
6152,143,MHP,0
6153,143,bağları,0
6154,143,zedeleyecek,0
6155,143,olsa,0
6156,143,Sedat,0
6157,143,Peker,0
6158,143,in,0
6159,143,iddialarının,0
6160,143,kapsamlı,0
6161,143,şekilde,0
6162,143,soruşturulmasını,0
6163,143,talep,0
6164,143,ettiğini,0
6165,143,öne,0
6166,143,sürdü,0
6167,143,Yakalama,0
6168,143,kararı,0
6169,143,Sedat,0
6170,143,Peker,0
6171,143,hakkında,0
6172,143,yakalama,0
6173,143,kararı,0
6174,143,çıkarıldı,0
6175,144,Birleşik,0
6176,144,Krallık,0
6177,144,Başbakanı,0
6178,144,Boris,0
6179,144,Johnson,0
6180,144,2018,0
6181,144,Müslüman,0
6182,144,kadınlara,0
6183,144,yönelik,0
6184,144,kullandığı,0
6185,144,ifadeler,0
6186,144,özür,0
6187,144,diledi,0
6188,144,Johnson,0
6189,144,bir,0
6190,144,makalede,0
6191,144,Müslüman,0
6192,144,kadınları,0
6193,144,posta,0
6194,144,kutusuna,0
6195,144,banka,0
6196,144,soyguncularına,0
